2016-01-19 00:22:09,691 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:22:09,691 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:22:27,629 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:22:27,638 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:22:27,640 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:22:27,641 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:36:32,998 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:36:33,016 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:36:33,018 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:36:33,018 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:37:48,254 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:37:48,264 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:37:48,265 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:37:48,266 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:37:57,087 [Worker-68] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:37:57,101 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:37:57,103 [Worker-68] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:37:57,103 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:38:33,384 [Worker-71] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:38:33,401 [Worker-71] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:38:33,403 [Worker-71] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:38:33,404 [Worker-71] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:41:23,081 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:41:23,103 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:41:23,106 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:41:23,107 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:41:34,442 [Worker-71] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:41:34,452 [Worker-71] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:41:34,453 [Worker-71] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:41:34,454 [Worker-71] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:41:45,775 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:41:45,785 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:41:45,786 [Worker-72] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:41:45,787 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:53:33,064 [Worker-76] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:53:33,074 [Worker-76] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:53:33,076 [Worker-76] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:53:33,077 [Worker-76] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:53:47,283 [Worker-78] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:53:47,292 [Worker-78] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:53:47,294 [Worker-78] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:53:47,294 [Worker-78] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:54:24,732 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:54:24,741 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:54:24,743 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:54:24,744 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 00:58:04,635 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:58:04,649 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 00:58:04,651 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 00:58:04,652 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:02:12,540 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:02:12,555 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:02:12,557 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:02:12,558 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:03:20,056 [Worker-74] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:03:20,065 [Worker-74] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:03:20,066 [Worker-74] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:03:20,067 [Worker-74] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:06:32,842 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:06:32,852 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:06:32,854 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:06:32,855 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:06:44,536 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:06:44,551 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:06:44,554 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:06:44,554 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:10:38,405 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:10:38,427 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:10:38,431 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:10:38,432 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:11:03,350 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:11:03,360 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:11:03,361 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:11:03,362 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:11:47,584 [Worker-87] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:11:47,594 [Worker-87] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:11:47,595 [Worker-87] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:11:47,596 [Worker-87] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:12:37,979 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:12:37,993 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:12:37,995 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:12:37,996 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:13:12,152 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:13:12,162 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:13:12,164 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:13:12,165 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:13:58,497 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:13:58,506 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:13:58,508 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:13:58,508 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:14:20,459 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:14:20,471 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:14:20,473 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:14:20,473 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:14:48,659 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:14:48,669 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:14:48,670 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:14:48,671 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:15:01,270 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:15:01,283 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:15:01,286 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:15:01,287 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:16:24,190 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:16:24,200 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:16:24,201 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:16:24,202 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
2016-01-19 01:17:37,052 [Worker-74] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:17:37,066 [Worker-74] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-01-19 01:17:37,069 [Worker-74] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-19 01:17:37,069 [Worker-74] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\MyCode\Hackathon\Preperation_22012016\GitPrepRepo\MyHealthApp\src\test\resources
